0,syn_mean,literally,speak,syno_lower_mean,attitude,index,sensitivity,disgust_mood,hashtag,introspection,polarities,temper,fear_mood,Questioning,Change_direction,Mental_property,Taking,Measure_volume,anniversary,cool,die,directorate,lust,face,game,jumping,Aggregate,text
1,0.228461723062155,0,0,0.306184012066365,0.0,248,0.0846666666666666,0,1,0.0996666666666666,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,love people post quotes nicki minaj lil wayne quotes
0,0.4348452123830094,0,1,0.4881221719457013,0.0,249,0.008,0,0,0.0028333333333333,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,follow dfid fell lap speak! see anything else ill let know -
1,0.4183893859919779,0,0,0.7349709114414996,0.0,250,0.0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,said guess whos getting text said me?
0,0.2764578833693304,0,0,0.3740573152337857,-0.0444444444444444,251,0.1648888888888889,1,1,0.0965555555555555,2,-0.0564444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anyone swim? got pool backyard inflated today! southcountyproblems swimming
0,0.3052555795536357,0,1,0.3099547511312217,0.0,252,0.0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,think wife always pretty hands speak
0,0.4114470842332614,1,0,0.4895361990950226,-0.01375,253,-0.0784999999999999,0,0,-0.0925,0,0.045375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good thing literally never watch tvfilm sober part
1,0.256521016780196,0,0,0.2882004872955099,0.0,254,0.0692307692307692,0,1,0.0338461538461538,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wasnt even 10 kid already pooped pool. oh first headguard shift summer score
0,0.3353622619281367,0,1,0.3233237350884409,-0.01,255,0.111090909090909,0,0,0.0818181818181818,2,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes didnt think looked like office. looking good sunday pumped speak
1,0.6112311015118791,0,0,0.8458710407239819,0.0857499999999999,256,-0.055875,0,1,0.0276249999999999,2,0.18125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,going go freezing cold shower hopefully wake hatethecold
0,0.1036717062634989,0,0,0.1628959276018099,-0.38,257,-0.1843333333333333,1,0,-0.1129999999999999,0,0.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rude happy office.
0,0.2368610511159107,0,0,0.3269230769230769,0.0,258,-0.0141666666666666,0,1,0.15275,2,0.0740833333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,always find bizarre proclaimed investors spend time watching tick-by-tick action day-traders. funny
1,0.2548596112311015,0,0,0.2929864253393665,-0.0283333333333333,259,-0.0249999999999999,1,1,0.2485,2,0.1523333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ironic would die living room? quote
0,0.517638588912887,1,0,0.4852941176470588,0.03425,260,0.1283333333333333,0,0,0.0691666666666666,2,0.0706666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,think hilarious people like taken best theyve together like literally 1 day
1,0.1828653707703383,1,0,0.2222850678733031,-0.0091666666666666,261,0.0268333333333333,0,0,-0.065,0,-0.03975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally searched ashton5sos ashton5sos youre good enough came up. thats fucked up.
1,0.2197624190064795,0,0,0.3283371040723982,-0.0164999999999999,262,-0.0968749999999999,1,0,-0.150625,0,-0.105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ah bus. else see discarded press nails 14 year old hickey prison tattoo? gonna miss it.
0,0.2332613390928725,0,0,0.3699095022624434,0.0728999999999999,263,0.1621,0,0,0.039,2,0.0794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pray every night forgiveness sins known unknown perfect know jesus
1,0.3258253625424252,0,0,0.3713639301874595,0.0,264,0.4467142857142857,0,0,0.495,2,-0.1028571428571428,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,love waking hot dragging nap caffeine withdrawal.
1,0.0532757379409647,0,0,0.0837104072398189,0.1531666666666666,265,-0.1483333333333333,0,1,-0.1166666666666666,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,veggies really satifying food craving bringmeicecream
0,0.3988480921526279,1,0,0.417420814479638,-0.18,266,-0.0785,1,0,0.1158333333333333,0,0.1038333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gg relating literally crying right hilarious
1,0.3052555795536357,0,0,0.4042232277526394,0.0,267,0.0,0,1,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,really wish could say getting license monday. gottawait september
0,0.2278617710583153,1,0,0.2604638009049774,-0.25375,268,0.15275,1,0,-0.0087499999999999,0,-0.077125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,thats0kaylin literally laughed header good two minutes omg
1,0.3736501079913607,0,0,0.332579185520362,0.2415,269,-0.17,0,1,-0.02175,0,0.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jump cold water. soentertaining
0,0.7804175665946725,0,1,1.328054298642534,0.0,270,0.3166666666666666,0,0,0.312,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,going big speak
0,0.1372690184785217,0,0,0.1327300150829562,0.0,271,0.1045555555555555,0,1,0.1061111111111111,2,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ask questions answer yourself? youreontheinternet autodidactism igiveyoupermissiontolearn anarchism googlethatshit
0,0.3801295896328294,0,0,0.5769230769230769,0.0,272,0.2164,0,0,0.2514,2,0.2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,amount fun weekend going charts!
1,0.2980561555075594,0,0,0.3834841628959275,0.119,273,0.323,0,1,0.208875,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,talk collection earth mothers trying chill teenagers. cool
0,0.6220302375809935,1,0,0.6889140271493213,0.0995,274,0.04025,0,0,0.1065,2,0.045375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,im good question im sure literally got drive
1,0.4824721714570527,0,0,0.4161155586494953,-0.033076923076923,275,0.1205384615384615,1,1,0.039076923076923,2,0.0075384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,day made 1000x better stalker said mercy oh my... walked past today goaway
1,0.3724502039836813,0,0,0.332579185520362,0.0,276,0.0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,suggests head straight yet another tiebreak. lets this.. again.
0,0.4296092676222266,0,0,0.4035376388317565,0.0903636363636363,277,0.1636363636363636,0,0,0.2355454545454545,2,0.0849090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seven full days working row... work another seven row. life fun
1,0.2462203023758099,0,0,0.3733031674208144,0.0,278,0.09,0,1,0.09,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,found scratched table. classy think odds theyre still together?… norupphhw
0,0.4531710190457492,0,1,0.5331139448786507,-0.019090909090909,279,0.1120909090909091,0,0,0.151,2,0.0548181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lol.. deep cheering h would say it.. get ball rolling speak
1,0.2524598032157428,0,0,0.1892911010558069,0.2028888888888889,280,-0.0398888888888888,0,1,-0.0037777777777777,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,security night cold seem super legit. hats say security.
1,0.1684665226781857,0,0,0.1628959276018099,0.1085,281,0.0121249999999999,0,1,-0.11625,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,wise move without allergy medicines 2 days... feelinglikecrap
1,0.1743569605340663,0,0,0.2461949814890991,0.0,282,0.0756363636363636,0,1,0.1633636363636363,2,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,love fact im college dad stays till 330 waiting bitch me!
1,0.6306695464362851,0,0,0.665158371040724,0.0,283,0.012,0,0,0.0179999999999999,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lost connection phone call oh
1,0.1003488951653098,0,0,0.1576749042812391,0.0543846153846153,284,-0.153076923076923,0,0,-0.0038461538461538,0,0.0722307692307692,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,anyone else c irony n fact racism obamas contribute 2 obesity children haters?
1,0.3714902807775378,0,0,0.4852941176470588,-0.011,285,0.1222,0,0,0.09,2,0.0363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lets chase tails bit longer. maybe something good comes it.
0,0.1216702663786897,1,0,0.17420814479638,0.0,286,0.0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pretty little liars? literally im barely episode one watching netflix pretty good.
1,0.1954643628509719,0,0,0.2731900452488688,0.0,287,-0.0087499999999999,1,1,-0.0099999999999999,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,currently witnessing girl throwing college arms toilets classy
1,0.0676745860331173,0,0,0.0158371040723981,0.0,288,0.15,0,1,0.15,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,im walking warwick st mont godhashumour
1,0.5932325413966884,0,0,0.8076923076923077,0.0,289,0.254,0,0,0.5990000000000001,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,love working assholes.
0,0.3196544276457884,1,0,0.4079939668174961,-0.0122222222222222,290,0.0357777777777777,0,0,0.0,2,0.0403333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,end watch really good movie .. literally cried .
0,0.399401894002326,1,0,0.5388096066829098,-0.0215384615384615,291,0.094,1,0,0.0692307692307692,2,0.0279230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sense one last absolutely mad night magaluf!! literally cant wait going good night!
0,0.2270904041962357,1,0,0.3277310924369748,-0.0635714285714285,292,0.0475,1,1,0.1329999999999999,2,-0.1185714285714285,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,constantly refreshing youtube waiting new video come out... literally cannot deal hurry scomiche superfruit
0,0.1272334576870214,0,0,0.1289592760180995,0.0,293,0.1485454545454545,0,1,0.3770909090909091,2,-0.009090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nhl tv! reruns thanks real hockey fan fantastic nhlblackhawks vs nhlkings
1,0.4276457883369331,0,0,0.6592194570135747,0.07875,294,-0.1,0,1,-0.12875,0,-0.00375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,silent 7 last word really got contestant 7
1,0.4307312557852515,0,0,0.4731738849385908,0.0,295,0.0,0,1,0.0,0,-0.0242857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,lightning delays jammed fingers make happy.. softballprobs
1,0.2428605711543076,0,0,0.4343891402714932,0.0,296,0.0846666666666666,0,1,0.0996666666666666,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,love phone goes 91 56 half hour. iphoneproblems iphone
1,0.1665030433928921,0,0,0.2030028794734676,0.0,297,0.0692727272727272,0,1,0.1663636363636363,2,0.0962727272727272,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,love job much like spend saturday there. dq dqswag ihatemylife nr4lkedc8i
0,0.4691809270642965,0,0,0.4500522102332057,-0.0176923076923076,298,0.023076923076923,0,1,0.0503846153846153,2,0.0533846153846153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wish would make lyric video lil jons turn words oh hard remember. liljon
0,0.1511879049676026,0,0,0.1934389140271493,0.1629999999999999,299,0.1109999999999999,0,1,-0.0209999999999999,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,secretive gathering rich powerful bilderberg2014 actually privacy exist? agenda 2014may…
1,0.4060475161987041,0,0,0.3288084464555053,-0.0687777777777777,300,0.1838888888888888,1,1,0.0711111111111111,2,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,could power hot air balloon hot air bored supermario
0,0.281257499400048,0,0,0.3250377073906486,0.0,301,0.0055555555555555,0,0,0.0166666666666666,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bowling sports day scoreboard jay bad first timer hihi
0,0.519438444924406,0,0,0.7483031674208145,-0.00625,302,-0.015,0,1,0.1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,seeing rapunzels results made jaw dropped.lol.slap myself. dream
1,0.449244060475162,0,0,0.6549773755656109,-0.0691666666666666,303,-0.08,1,0,0.1773333333333333,2,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,called ask water working burst water mains helps lot two children 3
0,0.0892728581713463,1,0,0.0610859728506787,0.0,304,0.0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally everything waiting
0,0.2456032088861462,0,0,0.3228829993535875,0.1085714285714285,305,0.1075714285714285,0,0,0.0062857142857142,2,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,found phone ourse pocket dumb really lol
1,0.3566800370256094,0,0,0.2404654169360051,0.0,306,-0.1385714285714285,1,0,-0.1399999999999999,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,guy punched face drivers ed driving partner...
0,0.1598272138228941,0,0,0.1934389140271493,-0.009,307,0.1247,0,1,0.0989,2,-0.0534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,too. nice watch film immerses change. cabin woods next... properman
0,0.1987041036717062,0,1,0.2104072398190045,0.0,308,0.0283999999999999,0,0,0.0,2,0.0324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,popping cherry speak tonight kate
1,0.6508279337652988,0,0,0.745475113122172,0.0,309,0.0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,make feelings known little obviously please.
1,0.5831533477321814,0,0,0.7160633484162896,0.0,310,-0.097,1,1,-0.176,0,-0.0839999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,well monday back nothing gets jacked like get 4am. yes
0,0.4924406047516199,0,0,0.7586726998491704,-0.0144444444444444,311,0.1955555555555555,0,1,0.1993333333333333,2,0.0288888888888888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,love mom come pick anytime take work!!! love clearlyimanadult
1,0.1084713222942164,0,0,0.1025641025641025,0.0,312,0.1001111111111111,0,1,0.0657777777777777,2,-0.0822222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,. use vote elect gunsense candidates. momsvote onemore uniteblue
0,0.367170626349892,1,0,0.4785067873303167,-0.028,313,0.0322,1,0,0.0,0,0.0363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,done college good 8 days literally cannot wait start summer
0,0.2136265462399372,0,0,0.227684080625257,0.0854545454545454,314,-0.079090909090909,0,0,-0.059090909090909,0,0.0053636363636363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hard differentiate iii ill byus map bfa illustration bc used sans-serif
1,0.1350873748281955,0,0,0.1875771287535993,0.0644545454545454,315,0.0093636363636363,0,0,0.1578181818181818,2,0.0152727272727272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,uncovering science comic book guy would say best. article. ever. via
1,0.0820734341252699,0,0,0.1018099547511312,-0.03,316,0.1225,0,1,0.2502,2,0.1457999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glad classmates behave adequately public need emailed praises fakeschoolprobs arewedoneyet
0,0.1350873748281955,0,1,0.2122583299053887,-0.0272727272727272,317,0.0295454545454545,0,0,0.066,2,0.0451818181818181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,im glad hear least youre unpacked speak. keep truckin mama! 3
0,0.4156467482601392,1,0,0.5361990950226244,0.0,318,0.0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally waiting know got single like whats popping complying
0,0.4688788533280975,1,0,0.6009872480460716,-0.01,319,-0.048,0,0,-0.0681818181818181,0,0.033,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally thought bad vesces last quiz apparently good bc got 88
0,0.0357914224004936,0,0,0.1483516483516483,0.0,320,0.0,0,1,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,according bbc4 wikipedia 3 episodes wallander yet!
0,0.0918908305517376,0,0,0.1412998765939942,0.0,321,0.1617272727272727,0,1,0.218090909090909,2,0.0678181818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6 hours cowboy bebop 1 hour inyuasha adult swim ! sleepy
1,0.4319654427645789,0,0,0.5972850678733032,-0.176,322,-0.178,1,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,says lame aint got fame!!!
0,0.1036717062634989,1,0,0.2053167420814479,0.0,323,0.0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally cant anymore obsessed buns hairs pretty something
1,0.1684665226781857,0,0,0.4683257918552036,-0.0225,324,0.269,0,0,0.066,2,-0.1785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,love nothing nice out.
1,0.060475161987041,0,0,0.0723981900452488,-0.015,325,0.0523333333333333,0,0,0.0244999999999999,2,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,people hydra... ...such nice people. .
1,0.1792656587473002,0,0,0.1713800904977375,0.0,326,0.0,0,1,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,come jamie manager heknowsbetter mourinho im even chelseasupporter
1,0.0892728581713463,0,0,0.0667420814479637,0.1276666666666666,327,-0.2749999999999999,0,0,-0.1149999999999999,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,...but mett steal crab legs? worries!
0,0.265658747300216,1,0,0.2816742081447964,-0.01375,328,0.163375,0,0,0.12,2,0.0635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally outside grocery shop every day. good times!
0,0.3196544276457884,0,0,0.3792420814479638,0.0,329,0.18375,0,0,0.215,2,0.160875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oh perks job trying move maid honor bride
0,0.0526212448458668,1,0,0.0950226244343891,-0.0909090909090909,330,-0.0854545454545454,1,0,0.0063636363636363,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,idk tht vine funny me. freaking hilarious! like im literally tears.
0,0.3801295896328294,0,1,0.4615384615384615,-0.064,331,0.0061333333333333,1,0,0.0,2,0.0242,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,youve around world speak chose live ny.. respect that.. probably make good money.. dont blame
0,0.4780417566594673,0,0,0.5512820512820512,0.0,332,-0.1876666666666666,1,1,-0.28,0,0.0882222222222222,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,exact play offensive foul joseph night... shooting foul... nba
0,0.1468682505399568,0,0,0.2333797424295161,0.0,333,0.0626923076923076,0,1,0.0676923076923076,2,-0.0261538461538461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,how-to compete christian race? training discipline plan purpose. know direction going! jssp -aimlessly
0,0.2764578833693304,0,1,0.3834841628959275,0.0775,334,-0.03975,0,0,-0.06875,0,0.045375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,excellent! good know ass. speak. lean need to.
1,0.158649126251718,0,0,0.1875771287535993,0.0,335,-0.0027272727272727,0,1,0.0187272727272727,0,-0.0154545454545454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yes enjoy wiping sweat weight machines use them. gympains really yuck
0,0.0296204875038568,0,0,0.0223012281835811,-0.1271428571428571,336,-0.1071428571428571,1,0,0.0128571428571428,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rt vocabulary grammar important youre convo me!
0,0.1792656587473002,0,0,0.2222850678733031,0.0,337,0.225,0,1,0.225,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,youre looking someone abs dont even abs thingsyouseeontwitter
1,0.1979187119575888,0,0,0.3603455368161251,-0.0172727272727272,338,0.0386363636363636,0,1,0.0818181818181818,2,0.0482727272727272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,u.s. good lot things. peace? much. thanks via -of-the-mos… denmark second
0,0.2534197264218863,1,0,0.3936651583710407,0.0328666666666666,339,-0.0758666666666666,0,0,-0.1066666666666666,0,0.0355333333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fault stars saddest movie ive ever seen literally basically cried whole time. good movie also
1,0.0761829962693893,0,0,0.1135335252982311,0.0,340,0.0309090909090909,0,1,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,accountability many wars. many injured. little money. little resources. va accountability
1,0.1402226283435786,0,0,0.1159067177166724,-0.0053846153846153,341,0.0592307692307692,1,0,0.1078461538461538,2,0.0036923076923076,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,oh yeah warriors shouldve thrown confetti popped bottles locker room celebration loss. awesome!
0,0.1441684665226782,0,0,0.2138009049773755,-0.013125,342,0.0208125,0,1,-0.0149375,2,0.0968749999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,guess im specialvanhalenclub thats ok ..can design next albumcover ? say doesnt hurt 2 ask ♢
1,0.1846652267818574,0,0,0.3283371040723982,0.0,343,0.0,0,0,-0.0975,0,-0.105,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,oh speaks woow really thought doesnt. fake government
1,0.4060475161987041,0,0,0.5955882352941176,0.0,344,0.09525,0,1,0.112125,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,gotta love people post getting deans list! getoveryourself
0,0.175665946724262,0,0,0.2058823529411764,0.0685333333333333,345,-0.0766666666666666,1,0,-0.092,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,today heard people saying whats wrong society. hmmm society asking society whats wrong society. smh
1,0.2882387590810917,0,0,0.2863019333607569,0.1634545454545454,346,-0.060090909090909,0,0,0.0916363636363636,2,0.0922727272727272,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pages im trying access safe online pastoral topic blocked school network
0,0.1516678665706743,0,0,0.1591251885369532,-0.0077777777777777,347,0.0955555555555555,1,1,0.1922222222222222,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,damn! fairhope u remember laughnever dull hennessy fam moment
0,0.1900647948164147,1,0,0.2760180995475113,0.0,348,0.0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dan literally cinema waiting watch film
0,0.4204463642908568,1,0,0.3363499245852187,-0.0122222222222222,349,0.0357777777777777,0,0,0.0,2,0.0403333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally everything good life rarely moment music playing house.
0,0.0950323974082073,0,0,0.1221719457013574,0.0,350,-0.194,1,0,-0.0312,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hog futures collapsing today??? lol
0,0.5572354211663068,0,0,0.8020361990950226,-0.0183333333333333,351,0.0536666666666666,0,1,0.0,2,0.0605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,good place start any. goodreads 0413dav…
0,0.3528825386276791,0,1,0.4369996519317786,0.0,352,0.0692307692307692,0,0,0.0692307692307692,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,went. rather marvelous admit. built home away home speak. somewhere could go like
0,0.1468682505399568,0,0,0.251131221719457,0.19,353,-0.024,0,0,-0.104,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,atheist offended beliefs beliefs respect
1,0.6652267818574514,0,0,0.834841628959276,0.1638,354,0.1476,0,1,0.18,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,beautiful day going work 1.not
1,0.1160135760567726,0,0,0.1144149967679379,0.0,355,0.0,0,1,0.0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,havent ridden week!! enough hours kidsonholiday knackered!!!
0,0.1939917533870017,1,0,0.2924722336487042,0.0,356,-0.0881818181818181,1,0,-0.0890909090909091,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,literally endless hypotheticals yet know least one person interpreted exactly intended
0,0.1306695464362851,0,0,0.2095588235294117,0.107375,357,0.1385,0,1,0.340625,2,0.02575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,phone doubles microphone im singing car. famous lol
1,0.1576673866090712,0,0,0.2010746606334841,0.0,358,0.10625,0,0,0.098875,2,0.11675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,monday tomorrow means school.. im gonna loads fun
0,0.4816414686825055,0,0,0.5871040723981901,0.0789166666666666,359,-0.14225,1,0,-0.1475,0,0.0101666666666666,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bus passed co-operative funeralcare guy working could looked miserable gave death stare
0,0.1180705543556515,0,1,0.1572398190045248,0.0,360,-0.1383333333333333,0,0,0.0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,yep gonna lie though calmed speak
0,0.2209194692995989,1,0,0.4489334195216548,-0.0328571428571428,361,0.0384285714285714,0,0,0.0964285714285714,0,0.089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,liam literally following random ass people. hilarious
1,0.4362850971922246,0,0,0.5260180995475112,-0.0214,362,-0.062,1,1,-0.108,0,0.0192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tbt grumpy poster set disapproving movie making shenanigans onset… omc0vvlcwk
1,0.591792656587473,0,0,0.8009049773755657,0.0,363,0.017,0,0,0.09,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3 getting called work 3 hours early day like today
1,0.1684665226781857,0,0,0.1798642533936651,0.0,364,0.45,0,0,0.45,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,people joking
1,0.1311604162576085,0,0,0.1968325791855203,0.067090909090909,365,0.0692727272727272,0,0,0.159,2,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,- yep! im sure cescs missus would love living manchester !
0,0.2620590352771779,0,0,0.2835595776772247,-0.1077777777777777,366,0.0,1,0,0.0,0,-0.1088888888888888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,based everyones tweets seems like prom sucked last night
1,0.1036717062634989,0,0,0.2053167420814479,-0.0875,367,0.1125,1,0,0.1125,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,oh bens mad everyone watch out!!! really scary
1,0.564434845212383,0,0,0.5588235294117647,-0.0499999999999999,368,0.2041666666666667,0,0,0.2709999999999999,2,0.0828333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glad cant run 5k paid for...
0,0.1861378362458276,1,0,0.2801316330728096,0.0,369,0.0154545454545454,0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nana still looks pretty surgery beyond me. literally shes little trooper.
0,0.5479790188213515,0,0,0.744667097608274,-0.0242857142857142,370,0.0,1,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cant wait start driving need extended pedals
1,0.0851589015735884,0,0,0.0756302521008403,-0.0428571428571428,371,0.0464285714285714,0,0,0.1037142857142857,2,0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,glad everyone mothers buying vw tiguans now....
1,0.2188624910007199,0,0,0.3212669683257918,0.0,372,0.0,0,1,0.0,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,husband called someone ignoramus. asked spelled e i. seriously
0,0.8626966985498304,0,0,1.103425985778927,-0.0071428571428571,373,0.162,0,1,0.1811428571428571,2,0.0245714285714285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stay cut grass v go shop decisionsdecisions
0,0.2000332281109819,0,0,0.2882004872955099,-0.0084615384615384,374,0.0289230769230769,0,0,-0.0522307692307692,0,-0.0434615384615384,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,apparently punctuation express ...omg know this!! thing ؟ ... really dont stop learning!
